EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY
63952,2006,FORD,F350,PICKUP - SERVICE BODY,DPR,13401.00,07/27/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
53862,2005,FORD,F350,PICKUP - CREW CAB - 4X4,DPR,7900.00,12/24/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
63383,2006,FORD,F350,PICKUP - FLATBED - PRESSURE WASHER,DPR,8501.50,04/22/2015 12:00:01 AM,MURPHYS AUCTION
63378,2006,FORD,F350,PICKUP - FLATBED,DPR,10100.00,07/07/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
24643,2002,FORD,F350,PICKUP - SERVICE BODY - 4X4,SPU,16500.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
53251,2005,FORD,F350,PICKUP - ANIMAL CONTROL BODY,FAS,4376.01,09/06/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
33317,2003,FORD,F350,PICKUP - CREW CAB,DPR,4250.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
63355,2006,FORD,F350,PICKUP - CREW CAB,DPR,9186.00,03/13/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
43897,2004,FORD,F350,PICKUP - CREW CAB,DPR,6300.00,05/27/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
83392,2008,FORD,F350,PICKUP - WITH LIFTGATE,DPR,11201.01,04/19/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
993354,1999,FORD,F550,TRUCK - DUMPING FLATBED - CLASS 5,DPR,15250.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
43703,2004,FORD,F550,TRUCK - DUMP - PLOW - CLASS 5,SDOT,12500.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
51259,2005,FORD,FOCUS,SUBCOMPACT SEDAN,HSD,4150.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
71505,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,3630.00,03/24/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
73597,2007,FORD,RANGER,COMPACT PICKUP,SDOT,7300.00,07/02/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
3332,1992,GMC,RALLY,PASSENGER VAN,DPR,1050.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
97636,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,9151.00,05/06/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97632,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,4437.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87602,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,4751.00,06/29/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31815,2003,HONDA,CIVIC GX,SUBCOMPACT SEDAN - DEDICATED CNG,SFD,5790.58,02/05/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
25503,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,50000.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
955404,1995,EMERGENCY ONE,PUMPER,FIRE PUMPER,SFD,7601.00,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
955402,1995,EMERGENCY ONE,PUMPER,FIRE PUMPER,SFD,5669.10,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
06527,2000,KENWORTH,T800,TRUCK - 12 YD DUMP - CLASS 8,SPU,55300.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
05549,2000,FREIGHTLINER,FL60,TRUCK - ASPHALT FLATBED - CLASS 7,SDOT,7844.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
44236,2004,FREIGHTLINER,SPRINTER C2500SHC,CARGO VAN - SPRINTER,SPD,25700.00,12/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
25889,2002,PETERBILT,330,TRUCK - DUMP - CLASS 7,DPR,29600.00,07/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
25892,2002,PETERBILT,330,TRUCK - DUMP - CLASS 8,DPR,33850.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
85877,2002,PETERBILT,330,TRUCK - AERIAL LIFT - CHIP BODY,DPR,43100.00,04/24/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
35576,2003,PETERBILT,330,TRUCK DUMP SANDER PLOW CLASS 8,SDOT,31100.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
45521,2004,PETERBILT,320,TRUCK - EDUCTOR - VAC CON,SPU,57500.00,08/08/2014 12:00:01 AM,MURPHYS AUCTION
S0570,1994,SNIPER,747-4000,TRAILER - SEWER JET,SPU,2000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
58113,2005,TORO,4000-D,MOWER - 11` ROTARY,DPR,10600.00,06/24/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51439,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,6578.00,01/14/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
52088,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,6100.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
51882,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,8201.00,10/14/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
52234,2005,TOYOTA,PRIUS,SEDAN COMPACT - HYBRID,SPD,7400.00,03/23/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
51299,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,7700.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
61266,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,8417.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
51432,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,10111.11,11/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
956451,1995,WALTON,40KTP-XL,TRAILER - TILT DECK - 40000 LB GVWR,SDOT,10600.00,03/21/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
32731,2014,FELLING,FT-40-2 T TILT DECK TRAILER,TRAILER TILT DECK,SDOT,15000.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31533,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,FAS,860.00,05/08/2017 12:00:01 AM,MURPHYS AUCTION
31460,1995,BOBCAT,753,SKID STEER LOADER,DPR,5350.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
58060,2005,BRUSH BANDIT,250XP,CHIPPER - 12 IN,DPR,20190.00,10/20/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
74521,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,14000.00,06/24/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
52314,2005,JEEP,LIBERTY,SUV COMPACT,SFD,4477.70,09/30/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
75519,2007,PETERBILT,335,TRUCK - FLATBED - CLASS 7,SDOT,45100.00,01/29/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
95965,2009,PETERBILT,335,TRUCK - REFUSE PACKER - CLASS 7,DPR,33000.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
53503,2005,CHEVROLET,TAHOE,FULLSIZE SUV - 4X4,SDOT,5901.00,10/14/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
57401,2005,GENIE,TZ-50,AERIAL LIFT - TRAILER MOUNTED,SDOT,13500.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
75743,2007,STERLING,SC8000,SWEEPER - MECHANICAL,SDOT,52800.00,05/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
56560,2005,TRAILKING,TKT50,TRAILER - TILT DECK - 60000 LB GVWR,SPU,24800.00,02/05/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
78028,2007,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,4506.00,07/08/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
58037,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,4750.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
58031,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,4500.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
79935,2007,DODGE,CHARGER,PATROL CAR - DUI,SPD,4500.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
69830,2006,DODGE,MAGNUM,PATROL STATION WAGON,SPD,3150.00,03/08/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
68139,2006,KUBOTA,F3680,"MOWER - 72"" ROTARY 4X4",DPR,7750.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
35699,2003,BLAW-KNOX,PF5510,ASPHALT PAVER - 16`,SDOT,17000.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
75684,2007,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER  4X4,SDOT,33600.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
55538,2005,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER  4X4,SDOT,59201.00,12/19/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
86519,2008,JOHN DEERE,1565 MOWER,"MOWER - 72"" ROTARY",SPU,18500.00,02/03/2014 12:00:01 AM,MURPHYS AUCTION
81931,2008,TORO,WORKMAN 4300,UTILITY VEHICLE 4 WHEEL,DPR,5450.00,12/08/2016 12:00:01 AM,MURPHYS AUCTION
68171,2006,KUBOTA,L39-TL,TRACTOR - LOADER - 4X4,DPR,24603.55,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
68176,2006,KUBOTA,L5030-HSTC,TRACTOR - LOADER,DPR,21300.00,03/31/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
43629,2004,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SPU,6281.00,01/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
13798,2001,FORD,F450,PICKUP - DUMP BODY - CLASS 4,DPR,20500.00,06/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
78296,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1875.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
38255,2003,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,1050.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
58271,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,4600.00,04/21/2014 12:00:01 AM,MURPHYS AUCTION
88306,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,900.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
85533,2008,HYPAC,C530AH,ROLLER - 11 TON PNEUMATIC,SDOT,15400.00,10/15/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
87501,2008,POWER CURBER,PC-150,POWER CURBER,SDOT,2750.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
36500,2003,CATERPILLAR,420D,BACKHOE LOADER - 16000 LB - BREAKER,SPU,24000.00,09/27/2013 12:00:01 AM,MURPHYS AUCTION
80370,1940,FORD,UNKNOWN,FIRE PUMPER - ANTIQUE,SFD,10750.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
6516,1991,CATERPILLAR,UNKNOWN,MOTOR GRADER - ARTICULATED,SPU,117500.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
34570,2003,CHEVROLET,ASTRO,PASSENGER MINIVAN,SPU,6100.00,09/23/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
34583,2003,CHEVROLET,ASTRO,CARGO MINIVAN,SPU,6000.00,05/17/2013 12:00:01 AM,MURPHYS AUCTION
23931,2002,CHEVROLET,ASTRO,PASSENGER MINIVAN,SDOT,6600.00,04/21/2014 12:00:01 AM,MURPHYS AUCTION
51625,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SDOT,5700.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51473,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SPU,9600.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
14503,2001,CHEVROLET,ASTRO,CARGO MINIVAN,SPU,4750.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
43445,2004,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,8500.00,04/21/2014 12:00:01 AM,MURPHYS AUCTION
43171,2004,CHEVROLET,EXPRESS,CARGO VAN,SPD,9100.00,03/17/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43442,2004,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,7550.00,09/02/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
53891,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,11100.00,11/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
53894,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,11200.00,08/26/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
13757,2001,CHEVROLET,G3500,PASSENGER VAN,SFD,7600.00,03/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
61725,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2100.00,04/28/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
34588,2003,CHEVROLET,S10,COMPACT PICKUP,SPU,1825.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
73953,2007,GMC,WORK HORSE,WALKIN VAN - CLASS 4,SPL,16800.00,11/18/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
EG0210,2000,WANCO,TRAILER,SOLID WASTE TRAFFIC WARNING TRAILER,SPU,4000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
S2574,1999,PAROS,TRAILER,TRAILER - TILT DECK,SPU,3500.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
W2224,1996,WELLS CARGO,TRAILER,TRAILER - ENCLOSED - 7700 LB GVWR,SPU,3045.00,02/12/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
53515,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,4424.85,02/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
53577,2005,DODGE,CARAVAN,CARGO MINIVAN,SPU,6855.00,11/19/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
31581,2003,DODGE,NEON,SUBCOMPACT SEDAN,SDOT,4500.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
21238,2002,DODGE,NEON,SUBCOMPACT SEDAN,DPR,2937.00,10/11/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
31489,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2088.00,08/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31101,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2677.04,09/21/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89155,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,925.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
99246,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,2090.65,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
99245,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,350.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
99242,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1550.00,07/22/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
99217,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,2676.26,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89165,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1875.00,10/14/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
59829,2005,FORD,CROWN VICTORIA,PATROL CAR ACTIVE SPARE RESERVE,SPD,2050.96,03/10/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
59859,2005,FORD,CROWN VICTORIA,SEDAN - PATROL - K9 - SPARE,SPD,87.53,08/31/2016 12:00:01 AM,OTHER
59851,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,1100.00,10/12/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89118,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1550.00,07/23/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
89115,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1725.50,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89124,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,3115.65,10/28/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89121,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2226.00,12/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89144,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1510.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
79952,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,2400.00,08/09/2013 12:00:01 AM,MURPHYS AUCTION
59845,2005,FORD,CROWN VICTORIA,PATROL CAR - IN EVIDENCE WAREHOUSE,SPD,106.70,06/28/2016 12:00:01 AM,OTHER SURPLUS METHOD
69897,2006,FORD,CROWN VICTORIA,PATROL CAR,SPD,2000.00,04/11/2014 12:00:01 AM,MURPHYS AUCTION
31485,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1700.00,07/07/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
79970,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,2800.57,09/03/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
79965,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1025.00,07/30/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
89188,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2550.00,12/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89156,2008,FORD,CROWN VICTORIA,PATROL CAR - LICENSE RECOG SYSTEM,SPD,1500.00,08/26/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89173,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2316.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
89171,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,800.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
89167,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2275.00,03/16/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89162,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1926.00,11/25/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
31573,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,1725.00,04/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
3210,1993,FORD,E350,PASSENGER VAN,SPD,2650.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
85324,2008,FORD,E450,MEDIC AID VAN - NEW BODY,SFD,4600.00,08/18/2016 12:00:01 AM,MURPHYS AUCTION
33729,2003,FORD,EXPEDITION,FULLSIZE SUV - 4X4,SFD,6552.25,03/28/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
63565,2006,FORD,F250,PICKUP - CREW CAB,SDOT,9300.00,08/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
63545,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,11700.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
23060,2002,FORD,F250,PICKUP - CREW CAB,DPR,5750.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
23319,2002,FORD,F250,PICKUP,DPR,3351.00,01/29/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
23311,2002,FORD,F250,PICKUP,DPR,3750.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
23395,2002,FORD,F250,PICKUP,DPR,5800.00,02/19/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
34563,2003,FORD,F250,PICKUP - 4X4,SPU,13100.00,03/23/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
33706,2003,FORD,F250,PICKUP,DPR,6500.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
63408,2006,FORD,F250,PICKUP,DPR,5000.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
63864,2006,FORD,F250,PICKUP - CREW CAB,DPR,6669.00,09/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
33965,2003,FORD,F250,PICKUP - CREW CAB,DPR,4100.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
13340,2001,FORD,F250,PICKUP,DPR,3225.00,02/26/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
73056,2007,FORD,F350,PICKUP,CEN,6850.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
43915,2004,FORD,F350,PICKUP,DPR,4300.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
43948,2004,FORD,F350,PICKUP - CREW CAB - 4X4,DPR,8478.00,03/23/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51157,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,2500.00,03/23/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
44384,2004,FREIGHTLINER,MT55,WALKIN VAN - CLASS 6,SPU,15000.00,04/11/2014 12:00:01 AM,MURPHYS AUCTION
985539,1998,GEFFSPREAD KING,WBHS,CHIP SPREADER   39000 GVWR,SDOT,35200.00,03/26/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
13291,2001,GMC,SAFARI,MINIVAN PASSENGER,SPD,4400.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
80204,2002,GMC,SAVANNA,PASSENGER VAN,DPR,9600.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
63765,2006,CHEVROLET,SUBURBAN K1500,SUV FULLSIZE - 4X4,SFD,7833.00,09/02/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
45885,2004,GMC,WT5500,TRUCK - REFUSE PACKER - CLASS 6,DPR,33500.00,12/31/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
45964,2004,GMC,WT5500,TRUCK - REFUSE PACKER - CLASS 6,DPR,25100.00,01/14/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
45804,2004,GMC,WT5500,TRUCK - BOOK DELIVERY - CLASS 5,SPL,13000.00,07/29/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87607,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,6052.00,06/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
87609,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,6400.00,07/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87608,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,9000.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
06572,2000,INGERSOLL RAND,P185WJDU,AIR COMPRESSOR - TRAILER MOUNTED,SPU,10500.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
07135,2000,TENNANT,7400,FLOOR SCRUBBER - LPG,CEN,3950.00,05/20/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
966551,1996,JOHN DEERE,772BH,MOTOR GRADER - ARTICULATED - 37000 LB,SPU,41000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
5331,1992,SPARTAN,LADDER,FIRE AERIAL REAR MOUNT,SFD,9100.01,07/09/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
965409,1996,EMERGENCY ONE,PUMPER,PUMPER - TOP MOUNTED CONTROLS,SFD,7500.00,02/02/2017 12:00:01 AM,OTHER
5316,1993,SPARTAN,PUMPER,FIRE PUMPER,SFD,7800.00,05/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
75653,2007,KENWORTH,W900B,TRUCK - 11 YD CEMENT MIXER - CLASS 8,SDOT,22655.00,03/12/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
P0501,2004,OLYMPIC,OM6T-1E,TRAILER - 5200 LB GVWR,DPR,2375.00,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
05547,2000,FREIGHTLINER,FL60,TRUCK - ASPHALT FLATBED - CLASS 7,SDOT,7900.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
05568,2000,KENWORTH,T800B,TRUCK - 12 YD DUMP - CLASS 8,SDOT,45100.00,05/21/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
25597,2002,PETERBILT,330,TRUCK TENCO DUMP PLOW SPREADER,SDOT,24000.00,03/31/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
78064,2007,TORO,4000-D,MOWER - 11` ROTARY,DPR,12500.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
78142,2007,TORO,4000-D,MOWER - 11` ROTARY,DPR,11700.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
58117,2005,TORO,4000-D,MOWER - 11` ROTARY,DPR,11525.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
58137,2005,TORO,580D,MOWER - 16` ROTARY,DPR,10600.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
68131,2006,TORO,580D,MOWER - 16` ROTARY,DPR,15250.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
61037,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,7785.85,04/13/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
21855,2002,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,5100.00,02/05/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
52528,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPU,9256.00,06/24/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
52020,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,7000.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
51309,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,6300.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
31615,2003,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,6500.00,12/20/2013 12:00:01 AM,MURPHYS AUCTION
16650,2001,TRAILMAX,TD-40-T,TRAILER - TILT DECK - 37000 LB GVWR,SPU,8250.00,10/17/2014 12:00:01 AM,MURPHYS AUCTION
31989,2009,JOHN DEERE,855D,NONE,DPR,10400.00,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
31092,2010,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,4500.00,08/09/2013 12:00:01 AM,MURPHYS AUCTION
51540,2005,DODGE,STRATUS,MIDSIZE SEDAN,SDOT,2850.00,03/23/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
45969,2004,PETERBILT,335,TRUCK - EDUCTOR - VAC CON,DPR,76800.00,12/31/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
59850,2005,CHEVROLET,TAHOE,FULLSIZE SUV,SPD,2825.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
61806,2006,FORD,ESCAPE,SUV - COMPACT - 2WD,SFD,4950.00,09/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
62519,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,4825.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
55757,2005,STERLING,SC8000,SWEEPER - REGENERATIVE AIR M6000,SDOT,50010.00,10/01/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
